7264.102404;3.06E-06;0.004180846
7264.094516;3.09E-06;0.004143003
7264.08778;3.11E-06;0.004104681
7264.082177;3.13E-06;0.004065911
7264.077689;3.16E-06;0.004026721
7264.074296;3.18E-06;0.00398714
7264.07198;3.21E-06;0.003947197
7264.07072;3.23E-06;0.003906919
7264.070498;3.26E-06;0.003866335
7264.071291;3.29E-06;0.003825471
7264.073079;3.32E-06;0.003784355
7264.07584;3.35E-06;0.003743013
7264.079553;3.38E-06;0.00370147
7264.084195;3.41E-06;0.003659751
7264.089744;3.44E-06;0.00361788
7264.096175;3.47E-06;0.00357588
7264.103466;3.51E-06;0.003533772
7264.111591;3.54E-06;0.003491578
7264.120526;3.58E-06;0.003449317
7264.130244;3.62E-06;0.003407008
7264.140721;3.65E-06;0.003364668
7264.151928;3.69E-06;0.003322313
7264.163839;3.73E-06;0.003279958
7264.176425;3.78E-06;0.003237614
7264.189658;3.82E-06;0.003195294
7264.203508;3.86E-06;0.003153007
7264.217945;3.91E-06;0.00311076
7264.232938;3.95E-06;0.003068559
7264.248456;4.00E-06;0.003026408
7264.264465;4.05E-06;0.002984308
7264.280932;4.10E-06;0.002942259
7264.297824;4.15E-06;0.002900258
7264.315105;4.20E-06;0.002858299
7264.33274;4.26E-06;0.002816376
7264.350691;4.31E-06;0.002774477
7264.36892;4.37E-06;0.002732594
7264.387389;4.43E-06;0.002690737
7264.406058;4.49E-06;0.002648924
7264.424886;4.55E-06;0.002607172
7264.44383;4.62E-06;0.002565499
7264.462849;4.68E-06;0.002523922
7264.481897;4.75E-06;0.002482458
7264.500929;4.82E-06;0.002441124
7264.519899;4.89E-06;0.002399936
7264.538758;4.96E-06;0.002358911
7264.557457;5.03E-06;0.002318065
7264.575945;5.11E-06;0.002277413
7264.59417;5.19E-06;0.00223697
7264.61208;5.27E-06;0.002196753
7264.629618;5.35E-06;0.002156775
7264.646728;5.44E-06;0.002117051
7264.663352;5.53E-06;0.002077596
7264.67943;5.62E-06;0.002038422
7264.694901;5.71E-06;0.001999543
7264.709702;5.80E-06;0.001960973
7264.723767;5.90E-06;0.001922723
7264.737029;6.00E-06;0.001884805
7264.74942;6.10E-06;0.001847232
7264.760869;6.21E-06;0.001810014
7264.771302;6.32E-06;0.001773162
7264.780645;6.43E-06;0.001736686
7264.788821;6.54E-06;0.001700595
7264.795749;6.66E-06;0.001664899
